243;210;136;215;land;false;plains;1
244;210;253;223;land;false;plains;1
245;97;225;254;land;false;plains;1
246;206;206;240;land;false;plains;1
247;206;176;229;land;false;plains;1
248;231;119;222;land;false;plains;1
249;193;235;121;land;false;plains;1
250;52;208;254;land;false;plains;1
251;112;189;207;land;true;plains;1
252;181;130;213;land;false;plains;1
253;248;183;132;land;false;plains;1
254;198;190;198;land;false;plains;1
255;125;203;180;land;false;plains;1
256;103;172;230;land;false;plains;1
257;115;206;191;land;false;plains;1
258;218;121;242;land;false;plains;1
259;135;185;246;land;false;plains;1
260;185;151;240;land;false;plains;1
261;189;176;173;land;false;plains;1
262;240;128;144;land;false;plains;1
263;195;195;120;land;false;plains;1
264;44;241;232;land;false;plains;1
265;254;245;60;land;false;plains;1
266;175;128;249;land;false;plains;1
267;210;132;223;land;false;plains;1
268;30;246;234;land;false;plains;1
269;167;252;82;land;false;plains;1
270;252;246;220;land;false;plains;1
271;186;199;187;land;false;plains;1
272;252;161;190;land;false;plains;1
273;151;127;224;land;false;plains;1
274;200;138;190;land;false;plains;1
275;228;254;178;land;false;plains;1
276;106;182;253;land;false;plains;1
277;179;221;202;land;false;plains;1
278;154;236;249;land;false;plains;1
279;243;130;206;land;false;plains;1
280;166;234;184;land;false;plains;1
281;240;93;174;land;false;plains;1
282;172;205;183;land;false;plains;1
283;184;141;201;land;false;plains;1
284;239;238;42;land;false;plains;1
285;152;143;215;land;false;plains;1
286;233;147;183;land;true;plains;1
287;214;163;221;land;false;plains;1
288;74;209;246;land;false;plains;1
289;75;233;251;land;false;plains;1
290;250;203;178;land;false;plains;1
291;66;215;231;land;false;plains;1
292;237;212;150;land;false;plains;1
293;207;210;204;land;false;plains;1
294;122;244;157;land;false;plains;1
295;133;150;219;land;false;plains;1
296;237;63;240;land;false;plains;1
297;111;237;219;land;false;plains;1
298;208;223;125;land;false;plains;1
299;84;239;191;land;false;plains;1
300;85;206;235;land;false;plains;1
301;130;251;162;land;false;plains;1
302;192;185;197;land;false;plains;1
303;248;180;98;land;false;plains;1
304;177;243;100;land;true;plains;1
305;123;144;236;land;true;plains;1
306;143;213;153;land;false;plains;1
307;197;138;166;land;false;plains;1
308;208;152;209;land;false;plains;1
309;207;113;240;land;false;plains;1
310;232;218;120;land;false;plains;1
311;214;226;189;land;false;plains;1
312;248;239;251;land;false;plains;1
313;246;188;103;land;false;plains;1
314;118;143;249;land;false;plains;1
315;142;205;166;land;false;plains;1
316;229;143;205;land;false;plains;1
317;236;180;134;land;false;plains;1
318;208;169;190;land;false;plains;1
319;215;226;245;land;false;plains;1
320;242;232;204;land;false;plains;1
321;72;244;216;land;false;plains;1
322;190;171;203;land;false;plains;1
323;144;230;203;land;false;plains;1
324;205;172;129;land;true;plains;1
325;245;148;203;land;false;plains;1
326;100;229;190;land;false;plains;1
327;51;235;249;land;false;plains;1
328;202;222;117;land;false;plains;1
329;237;236;99;land;false;plains;1
330;232;111;184;land;false;plains;1
331;192;62;251;land;false;plains;1
332;142;240;179;land;false;plains;1
333;179;192;176;land;false;plains;1
334;251;233;132;land;false;plains;1
335;233;170;106;land;false;plains;1
336;239;228;213;land;false;plains;1
337;179;232;167;land;false;plains;1
338;170;218;178;land;false;plains;1
339;91;232;204;land;false;plains;1
340;218;121;190;land;false;plains;1
341;165;224;236;land;true;plains;1
342;219;202;198;land;true;plains;1
343;165;177;169;land;false;plains;1
344;251;146;194;land;false;plains;1
345;243;185;89;land;false;plains;1
346;185;236;254;land;false;plains;1
347;185;225;116;land;false;plains;1
348;142;214;219;land;false;plains;1
349;164;171;178;land;false;plains;1
350;236;254;39;land;true;plains;1
351;238;209;107;land;false;plains;1
352;41;250;246;land;false;plains;1
353;222;179;183;land;false;plains;1
354;248;132;215;land;false;plains;1
355;97;218;253;land;false;plains;1
356;77;193;252;land;false;plains;1
357;157;247;145;land;false;plains;1
358;196;95;219;land;false;plains;1
359;146;254;143;land;false;plains;1
360;184;217;165;land;false;plains;1
361;252;161;208;land;false;plains;1
362;189;221;205;land;false;plains;1
363;203;205;157;land;false;plains;1
364;149;249;246;land;false;plains;1
365;248;198;88;land;false;plains;1
366;147;222;223;land;true;plains;1
367;243;216;63;land;true;plains;1
368;207;234;66;land;false;plains;1
369;228;153;167;land;false;plains;1
370;220;122;172;land;true;plains;1
371;171;230;243;land;false;plains;1
372;252;181;185;land;false;plains;1
373;82;239;191;land;false;plains;1
374;112;184;210;land;false;plains;1
375;158;221;211;land;false;plains;1
376;233;139;212;land;false;plains;1
377;222;126;173;land;false;plains;1
378;242;80;210;land;false;plains;1
379;212;189;213;land;false;plains;1
380;159;190;192;land;false;plains;1
381;184;190;238;land;false;plains;1
382;68;209;236;land;false;plains;1
383;52;248;216;land;false;plains;1
384;98;237;230;land;false;plains;1
385;240;226;49;land;false;plains;1
386;180;193;162;land;false;plains;1
387;205;102;239;land;false;plains;1
388;217;183;207;land;false;plains;1
389;170;210;199;land;false;plains;1
390;179;195;159;land;true;plains;1
391;238;224;161;land;false;plains;1
392;63;231;209;land;false;plains;1
393;187;246;222;land;false;plains;1
394;123;241;172;land;false;plains;1
395;220;178;244;land;false;plains;1
396;176;204;132;land;false;plains;1
397;217;242;249;land;true;plains;1
398;194;99;237;land;false;plains;1
399;242;38;251;land;false;plains;1
400;161;163;198;land;false;plains;1
401;223;200;169;land;false;plains;1
402;172;127;210;land;false;plains;1
403;221;175;120;land;false;plains;1
404;79;203;240;land;false;plains;1
405;119;240;217;land;false;plains;1
406;153;111;244;land;false;plains;1
407;208;247;69;land;false;plains;1
408;91;239;219;land;false;plains;1
409;192;189;241;land;false;plains;1
410;139;183;201;land;false;plains;1
411;212;167;137;land;false;plains;1
412;167;226;155;land;false;plains;1
413;114;243;185;land;false;plains;1
414;224;150;156;land;false;plains;1
415;205;120;207;land;false;plains;1
416;188;251;207;land;false;plains;1
417;245;240;169;land;false;plains;1
418;136;233;180;land;false;plains;1
419;174;226;115;land;false;plains;1
420;124;210;206;land;false;plains;1
421;201;246;221;land;false;plains;1
422;146;135;230;land;true;plains;1
423;192;254;123;land;false;plains;1
424;188;195;121;land;false;plains;1
425;81;252;169;land;false;plains;1
426;102;208;252;land;false;plains;1
427;139;202;161;land;false;plains;1
428;251;158;226;land;false;plains;1
429;163;197;220;land;false;plains;1
430;207;159;178;land;false;plains;1
431;238;214;97;land;false;plains;1
432;102;205;233;land;false;plains;1
433;205;246;111;land;true;plains;1
434;110;193;207;land;false;plains;1
435;223;120;189;land;false;plains;1
436;219;212;97;land;false;plains;1
437;197;209;180;land;false;plains;1
438;244;182;138;land;false;plains;1
439;216;247;154;land;true;plains;1
440;149;144;218;land;false;plains;1
441;78;247;198;land;false;plains;1
442;249;196;222;land;false;plains;1
443;247;71;225;land;true;plains;1
444;187;80;248;land;false;plains;1
445;195;247;168;land;false;plains;1
446;203;211;128;land;false;plains;1
447;250;189;218;land;false;plains;1
448;222;179;141;land;false;plains;1
449;211;240;122;land;false;plains;1
450;232;174;96;land;false;plains;1
451;193;192;229;land;false;plains;1
452;53;237;220;land;false;plains;1
453;146;222;187;land;false;plains;1
454;143;220;240;land;false;plains;1
455;241;99;225;land;false;plains;1
456;218;214;222;land;false;plains;1
457;167;187;173;land;false;plains;1
458;173;184;194;land;false;plains;1
459;140;210;159;land;false;plains;1
460;174;137;254;land;false;plains;1
461;206;193;224;land;false;plains;1
462;219;189;113;land;false;plains;1
463;229;214;121;land;false;plains;1
464;219;227;233;land;false;plains;1
465;163;170;187;land;false;plains;1
466;193;187;159;land;false;plains;1
467;216;159;231;land;false;plains;1
468;139;224;141;land;false;plains;1
469;90;190;231;land;false;plains;1
470;227;214;165;land;true;plains;1
471;253;134;171;land;false;plains;1
472;107;222;185;land;false;plains;1
473;207;162;206;land;false;plains;1
474;179;157;165;land;false;plains;1
475;220;146;157;land;false;plains;1
476;186;250;77;land;false;plains;1
477;212;172;227;land;false;plains;1
478;230;150;235;land;false;plains;1
479;242;37;225;land;false;plains;1
480;247;246;139;land;false;plains;1
481;229;202;152;land;false;plains;1
482;233;235;142;land;false;plains;1
483;147;199;189;land;true;plains;1
484;143;132;227;land;false;plains;1
485;184;196;251;land;false;plains;1
486;210;228;225;land;false;plains;1
487;202;169;227;land;false;plains;1
488;154;245;105;land;false;plains;1
489;238;215;246;land;false;plains;1
490;245;151;108;land;false;plains;1
491;165;254;129;land;false;plains;1
492;244;132;238;land;false;plains;1
493;123;198;197;land;false;plains;1
494;218;228;218;land;false;plains;1
495;235;206;159;land;false;plains;1
496;185;183;211;land;false;plains;1
497;243;160;150;land;false;plains;1
498;201;110;238;land;false;plains;1
499;181;189;213;land;false;plains;1
500;223;78;207;land;false;plains;1
501;239;202;124;land;false;plains;1
502;250;208;214;land;false;plains;1
503;88;251;173;land;false;plains;1
504;187;131;192;land;false;plains;1
505;203;82;234;land;true;plains;1
506;200;185;207;land;false;plains;1
507;9;246;253;land;false;plains;1
508;177;154;223;land;false;plains;1
509;133;176;204;land;false;plains;1
510;229;124;245;land;false;plains;1
511;160;246;116;land;false;plains;1
512;107;223;249;land;false;plains;1
513;158;186;242;land;false;plains;1
514;247;131;124;land;false;plains;1
515;205;165;135;land;false;plains;1
516;239;189;201;land;false;plains;1
517;213;238;151;land;false;plains;1
518;241;190;70;land;false;plains;1
519;172;132;211;land;false;plains;1
520;186;237;113;land;false;plains;1
521;149;214;170;land;false;plains;1
522;232;114;189;land;false;plains;1
523;172;203;226;land;false;plains;1
524;245;216;129;land;false;plains;1
525;105;196;201;land;false;plains;1
526;245;217;181;land;false;plains;1
527;177;221;192;land;false;plains;1
528;253;239;142;land;false;plains;1
529;109;223;228;land;false;plains;1
530;161;253;95;land;false;plains;1
531;178;227;162;land;false;plains;1
532;251;116;243;land;false;plains;1
533;210;234;101;land;false;plains;1
534;221;194;89;land;false;plains;1
535;89;247;192;land;false;plains;1
536;231;240;58;land;false;plains;1
537;177;254;171;land;false;plains;1
538;198;176;227;land;false;plains;1
539;199;225;201;land;false;plains;1
540;223;207;202;land;false;plains;1
541;234;182;213;land;false;plains;1
542;233;226;105;land;false;plains;1
543;147;254;137;land;false;plains;1
544;201;252;49;land;false;plains;1
545;150;180;231;land;false;plains;1
546;91;247;194;land;false;plains;1
547;64;236;233;land;false;plains;1
548;224;128;187;land;true;plains;1
549;254;237;217;land;false;plains;1
550;248;222;144;land;false;plains;1
551;211;223;196;land;false;plains;1
552;243;159;154;land;false;plains;1
553;201;248;161;land;false;plains;1
554;194;111;241;land;false;plains;1
555;212;215;218;land;false;plains;1
556;204;240;186;land;false;plains;1
557;173;171;166;land;false;plains;1
558;142;206;156;land;false;plains;1
559;231;182;96;land;true;plains;1
560;236;211;207;land;false;plains;1
561;175;219;202;land;false;plains;1
562;169;106;243;land;false;plains;1
563;161;206;163;land;false;plains;1
564;80;246;206;land;true;plains;1
565;199;99;204;land;false;plains;1
566;216;121;250;land;false;plains;1
567;166;215;153;land;false;plains;1
568;69;222;232;land;false;plains;1
569;129;234;250;land;false;plains;1
570;145;178;219;land;false;plains;1
571;168;247;235;land;false;plains;1
572;216;86;225;land;false;plains;1
573;181;129;204;land;false;plains;1
574;212;190;115;land;false;plains;1
575;254;163;234;land;false;plains;1
576;236;212;81;land;false;plains;1
577;134;245;176;land;false;plains;1
578;177;126;222;land;false;plains;1
579;173;189;211;land;false;plains;1
580;235;84;192;land;true;plains;1
581;249;246;144;land;true;plains;1
582;159;205;200;land;true;plains;1
583;120;241;237;land;false;plains;1
584;106;229;180;land;false;plains;1
585;224;242;101;land;false;plains;1
586;244;55;232;land;false;plains;1
587;222;83;244;land;false;plains;1
588;224;79;249;land;false;plains;1
589;246;171;157;land;false;plains;1
590;168;248;221;land;false;plains;1
591;166;150;212;land;false;plains;1
592;192;247;84;land;false;plains;1
593;229;240;105;land;false;plains;1
594;227;254;238;land;false;plains;1
595;157;233;145;land;false;plains;1
596;198;219;172;land;false;plains;1
597;151;223;150;land;false;plains;1
598;251;200;172;land;false;plains;1
599;204;137;232;land;false;plains;1
600;121;225;231;land;false;plains;1
601;193;230;233;land;false;plains;1
602;211;165;138;land;false;plains;1
603;170;164;180;land;false;plains;1
604;165;243;161;land;false;plains;1
605;209;243;195;land;false;plains;1
606;254;222;76;land;false;plains;1
607;240;140;136;land;false;plains;1
608;235;195;154;land;false;plains;1
609;162;155;216;land;false;plains;1
610;247;243;74;land;true;plains;1
611;217;127;218;land;false;plains;1
612;158;174;210;land;false;plains;1
613;215;62;238;land;false;plains;1
614;254;121;167;land;false;plains;1
615;227;132;177;land;false;plains;1
616;166;240;197;land;false;plains;1
617;103;218;219;land;true;plains;1
618;220;198;225;land;true;plains;1
619;243;154;254;land;false;plains;1
620;246;205;125;land;false;plains;1
621;158;248;233;land;false;plains;1
622;236;182;222;land;false;plains;1
623;241;211;152;land;false;plains;1
624;243;216;143;land;false;plains;1
625;150;250;197;land;false;plains;1
626;222;213;197;land;false;plains;1
627;201;87;236;land;false;plains;1
628;254;57;252;land;true;plains;1
629;223;222;107;land;false;plains;1
630;79;197;253;land;false;plains;1
631;197;122;194;land;false;plains;1
632;232;201;242;land;false;plains;1
633;253;127;180;land;false;plains;1
634;242;219;104;land;false;plains;1
635;136;237;181;land;false;plains;1
636;157;235;111;land;false;plains;1
637;188;229;106;land;false;plains;1
638;233;191;114;land;false;plains;1
639;247;231;230;land;true;plains;1
640;192;163;183;land;true;plains;1
641;218;155;128;land;false;plains;1
642;214;227;71;land;false;plains;1
643;240;141;233;land;false;plains;1
644;213;105;253;land;false;plains;1
645;222;223;219;land;false;plains;1
646;154;211;197;land;false;plains;1
647;177;244;82;land;false;plains;1
648;199;240;209;land;false;plains;1
649;142;243;128;land;false;plains;1
650;246;197;158;land;true;plains;1
651;246;167;92;land;false;plains;1
652;61;220;229;land;false;plains;1
653;235;229;218;land;false;plains;1
654;153;252;110;land;false;plains;1
655;253;205;130;land;false;plains;1
656;221;65;252;land;false;plains;1
657;240;188;181;land;false;plains;1
658;247;235;39;land;false;plains;1
659;53;229;248;land;true;plains;1
660;143;245;170;land;false;plains;1
661;214;196;107;land;false;plains;1
662;250;209;56;land;false;plains;1
663;198;208;208;land;false;plains;1
664;191;216;204;land;true;plains;1
665;121;225;161;land;false;plains;1
666;205;139;162;land;false;plains;1
667;179;223;139;land;false;plains;1
668;192;246;242;land;false;plains;1
669;159;241;172;land;false;plains;1
670;224;254;161;land;false;plains;1
671;180;184;151;land;false;plains;1
672;254;137;159;land;false;plains;1
673;162;242;204;land;false;plains;1
674;205;180;205;land;false;plains;1
675;80;222;205;land;false;plains;1
676;166;200;202;land;true;plains;1
677;215;229;248;land;false;plains;1
678;247;111;154;land;false;plains;1
679;236;244;219;land;false;plains;1
680;158;251;248;land;false;plains;1
681;179;250;133;land;false;plains;1
682;246;184;121;land;false;plains;1
683;175;224;233;land;false;plains;1
684;224;96;195;land;false;plains;1
685;176;101;232;land;false;plains;1
686;240;160;112;land;false;plains;1
687;248;237;184;land;false;plains;1
688;201;104;203;land;false;plains;1
689;236;211;166;land;false;plains;1
690;251;130;219;land;false;plains;1
691;217;206;127;land;false;plains;1
692;175;195;159;land;false;plains;1
693;152;238;181;land;false;plains;1
694;196;139;199;land;false;plains;1
695;206;75;240;land;true;plains;1
696;193;209;177;land;true;plains;1
697;211;191;133;land;false;plains;1
698;199;226;133;land;false;plains;1
699;162;183;159;land;false;plains;1
700;241;158;180;land;false;plains;1
701;215;117;226;land;false;plains;1
702;201;115;211;land;false;plains;1
703;228;99;240;land;false;plains;1
704;190;156;158;land;false;plains;1
705;230;222;146;land;false;plains;1
706;185;236;192;land;false;plains;1
707;142;119;250;land;false;plains;1
708;163;231;228;land;false;plains;1
709;189;243;182;land;false;plains;1
710;250;172;92;land;false;plains;1
711;238;217;181;land;false;plains;1
712;101;244;243;land;false;plains;1
713;236;164;202;land;false;plains;1
714;235;164;223;land;false;plains;1
715;162;179;224;land;false;plains;1
716;112;185;238;land;false;plains;1
717;220;226;225;land;false;plains;1
718;203;234;103;land;false;plains;1
719;122;164;251;land;false;plains;1
720;148;176;195;land;false;plains;1
721;248;45;234;land;false;plains;1
722;201;236;185;land;false;plains;1
723;122;238;183;land;false;plains;1
724;244;235;84;land;false;plains;1
725;165;234;154;land;false;plains;1
726;74;198;230;land;false;plains;1
727;245;188;152;land;false;plains;1
728;171;201;217;land;false;plains;1
729;205;254;130;land;false;plains;1
730;220;101;192;land;false;plains;1
731;225;119;168;land;false;plains;1
732;99;172;248;land;false;plains;1
733;188;128;186;land;false;plains;1
734;179;193;202;land;false;plains;1
735;172;241;111;land;false;plains;1
736;250;250;164;land;false;plains;1
737;212;176;183;land;true;plains;1
738;213;209;215;land;false;plains;1
739;235;229;122;land;false;plains;1
740;238;163;133;land;false;plains;1
741;148;241;163;land;false;plains;1
742;91;238;199;land;false;plains;1
743;109;244;248;land;true;plains;1
744;225;196;154;land;true;plains;1
745;216;160;201;land;false;plains;1
746;194;103;237;land;false;plains;1
747;210;244;204;land;false;plains;1
748;239;210;245;land;false;plains;1
749;183;122;250;land;false;plains;1
750;198;222;167;land;false;plains;1
751;170;201;192;land;false;plains;1
752;249;101;196;land;false;plains;1
753;208;235;205;land;false;plains;1
754;189;243;75;land;false;plains;1
755;214;185;167;land;false;plains;1
756;140;203;226;land;false;plains;1
757;231;116;156;land;true;plains;1
758;179;225;198;land;false;plains;1
759;88;249;218;land;false;plains;1
760;248;234;173;land;true;plains;1
761;229;180;164;land;false;plains;1
762;140;233;185;land;false;plains;1
763;167;239;205;land;false;plains;1
764;225;231;201;land;false;plains;1
765;204;221;198;land;false;plains;1
766;237;74;199;land;false;plains;1
767;90;187;237;land;false;plains;1
768;166;238;149;land;false;plains;1
769;198;206;203;land;false;plains;1
770;115;240;253;land;false;plains;1
771;145;240;143;land;false;plains;1
772;233;58;244;land;false;plains;1
773;230;139;231;land;true;plains;1
774;241;75;211;land;false;plains;1
775;210;194;153;land;false;plains;1
776;163;167;243;land;false;plains;1
777;237;230;110;land;false;plains;1
778;226;165;218;land;false;plains;1
779;188;179;231;land;false;plains;1
780;201;222;162;land;false;plains;1
781;183;232;92;land;true;plains;1
782;247;197;63;land;false;plains;1
783;254;233;78;land;false;plains;1
784;251;243;162;land;false;plains;1
785;121;254;203;land;true;plains;1
786;123;224;179;land;false;plains;1
787;237;173;193;land;false;plains;1
788;122;217;179;land;false;plains;1
789;221;210;226;land;false;plains;1
790;226;75;229;land;false;plains;1
791;93;235;250;land;false;plains;1
792;251;237;152;land;false;plains;1
793;245;97;213;land;false;plains;1
794;162;232;252;land;false;plains;1
795;221;40;248;land;false;plains;1
796;181;97;232;land;false;plains;1
797;185;209;160;land;false;plains;1
798;230;105;175;land;false;plains;1
799;230;123;202;land;false;plains;1
800;201;169;227;land;false;plains;1
801;167;182;164;land;false;plains;1
802;149;237;150;land;false;plains;1
803;164;220;244;land;false;plains;1
804;172;210;168;land;false;plains;1
805;170;247;176;land;false;plains;1
806;209;162;245;land;false;plains;1
807;209;164;223;land;false;plains;1
808;190;193;228;land;false;plains;1
809;230;202;170;land;false;plains;1
810;249;157;104;land;false;plains;1
811;132;129;245;land;false;plains;1
812;84;229;224;land;false;plains;1
813;173;235;131;land;false;plains;1
814;193;190;124;land;false;plains;1
815;193;135;208;land;false;plains;1
816;87;223;242;land;false;plains;1
817;176;238;142;land;false;plains;1
818;136;173;245;land;false;plains;1
819;243;58;215;land;false;plains;1
820;216;159;220;land;false;plains;1
821;158;164;216;land;false;plains;1
822;107;218;245;land;false;plains;1
